Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
3.14,+0.3,-,778,Vrabecz Anna,5,FTC,CE1,Albertirsa (HUN),2018.8.24
3.08,NWI,357,779,Kaló Brigitta,7,KSI SE,F1,Albertirsa (HUN),2018.5.01
3.07,+0.8,-,780,Moser Boglárka,5,Soproni AC,CE1,Albertirsa (HUN),2018.8.24
3.0,+1.3,358,781,Fónad Eszter,5,UTE,F1,Tiszaújváros (HUN),2018.4.28
6.77,+0.2,1,1,Nguyen Anasztázia,93,MTK Budapest,F1,Budapest (HUN),2019.7.3
6.72,+1.9,2,2,Bánhidi-Farkas Petra,99,BHSE,F1,Budapest (HUN),2019.7.3
6.7,+1.8,-,3,Nguyen Anasztázia,93,MTK Budapest,F,Székesfehérvár (HUN),2019.7.09
6.7,0.0,-,3,Nguyen Anasztázia,93,MTK Budapest,F1,Budapest (HUN),2019.8.31
6.62,+0.7,-,5,Nguyen Anasztázia,93,MTK Budapest,F1,Debrecen (HUN),2019.5.19
6.56,+2.0,-,6,Nguyen Anasztázia,93,MTK Budapest,F,Budapest (HUN),2019.5.25
6.55,+1.9,-,7,Bánhidi-Farkas Petra,99,BHSE,F,Gävle (SWE),2019.7.14
6.54,-0.2,-,8,Nguyen Anasztázia,93,MTK Budapest,F1,Veszprém (HUN),2019.7.06
6.54,0.0,-,8,Nguyen Anasztázia,93,MTK Budapest,Q1,Doha (QAT),2019.10.05
6.52,+0.8,-,10,Bánhidi-Farkas Petra,99,BHSE,F1,Debrecen (HUN),2019.5.19
6.49,+1.3,-,11,Nguyen Anasztázia,93,MTK Budapest,F,Bydgoszcz (POL),2019.6.12
6.48,0.0,-,12,Bánhidi-Farkas Petra,99,BHSE,F1,Budapest (HUN),2019.8.31
6.46,-0.1,-,13,Nguyen Anasztázia,93,MTK Budapest,F1,Budapest (HUN),2019.6.09
6.44,+1.8,-,14,Nguyen Anasztázia,93,MTK Budapest,F1,Székesfehérvár (HUN),2019.9.08
6.44,+1.0,-,14,Bánhidi-Farkas Petra,99,BHSE,Q2,Doha (QAT),2019.10.05
6.43,+1.6,-,16,Bánhidi-Farkas Petra,99,BHSE,F1,Miskolc (HUN),2019.5.11
6.39,+0.5,-,17,Bánhidi-Farkas Petra,99,BHSE,Q1,Gävle (SWE),2019.7.13
6.38,+0.8,3,18,Lesti Diana,98,KARC,F1,Budapest (HUN),2019.7.3
6.38,+1.1,-,18,Nguyen Anasztázia,93,MTK Budapest,F,Sandnes (NOR),2019.8.11
6.37,+2.0,-,20,Bánhidi-Farkas Petra,99,BHSE,F1,Székesfehérvár (HUN),2019.9.08
6.36,+1.5,4,21,Endrész Klaudia,1,ARAK,F1,Székesfehérvár (HUN),2019.9.08
6.35,-0.1,-,22,Nguyen Anasztázia,93,MTK Budapest,F,Turnov (CZE),2019.5.28
6.32,-0.1,-,23,Lesti Diana,98,KARC,F1,Budapest (HUN),2019.6.09
6.29,+0.3,-,24,Endrész Klaudia,1,ARAK,F1,Budapest (HUN),2019.8.24
6.26,-0.1,-,25,Nguyen Anasztázia,93,MTK Budapest,F,Doha (QAT),2019.10.06
6.24,+1.0,5,26,Bajnok Eszter,97,Favorit AC,F,Charlottesville (USA),2019.5.09
6.24,+0.5,5,26,Krizsán Xénia,93,MTK Budapest,CE,Götzis (AUT),2019.5.25
6.24,0.0,-,26,Bánhidi-Farkas Petra,99,BHSE,F1,Budapest (HUN),2019.6.09
6.24,0.0,-,26,Bánhidi-Farkas Petra,99,BHSE,F1,Budapest (HUN),2019.6.16
6.24,+0.8,-,26,Bánhidi-Farkas Petra,99,BHSE,F,Minsk (BLR),2019.6.26
6.23,+1.0,-,31,Krizsán Xénia,93,MTK Budapest,CE,Talence (FRA),2019.6.23
6.23,0.0,7,31,Nemes Rita,89,Miskolci Sportiskola,F1,Budapest (HUN),2019.8.31
6.22,-0.1,-,33,Endrész Klaudia,1,ARAK,F1,Budapest (HUN),2019.6.09
6.22,+0.7,-,33,Lesti Diana,98,KARC,F1,Budapest (HUN),2019.6.21
6.22,+1.1,-,33,Krizsán Xénia,93,MTK Budapest,F,Székesfehérvár (HUN),2019.7.09
6.21,+1.4,-,36,Lesti Diana,98,KARC,F1,Székesfehérvár (HUN),2019.9.08
6.19,+0.6,-,37,Nguyen Anasztázia,93,MTK Budapest,F1,Győr (HUN),2019.5.11
6.19,+1.1,-,37,Lesti Diana,98,KARC,F,Székesfehérvár (HUN),2019.7.09
6.19,+0.4,-,37,Nemes Rita,89,Miskolci Sportiskola,F1,Budapest (HUN),2019.7.3
6.17,+0.4,-,40,Lesti Diana,98,KARC,F1,Budapest (HUN),2019.6.16
6.17,-0.3,-,40,Nguyen Anasztázia,93,MTK Budapest,F,Minsk (BLR),2019.6.23
6.17,-0.3,-,40,Bánhidi-Farkas Petra,99,BHSE,F,Minsk (BLR),2019.6.25
6.15,0.0,-,43,Endrész Klaudia,1,ARAK,F1,Budapest (HUN),2019.8.31
6.13,+1.8,-,44,Bánhidi-Farkas Petra,99,BHSE,F,Marsa (MLT),2019.5.04
6.12,+1.1,-,45,Krizsán Xénia,93,MTK Budapest,CE1,Budapest (HUN),2019.6.16
6.11,0.0,-,46,Endrész Klaudia,1,ARAK,F1,Budapest (HUN),2019.6.16
6.1,+1.3,-,47,Endrész Klaudia,1,ARAK,Q2,Borås (SWE),2019.7.2
6.09,+1.1,-,48,Endrész Klaudia,1,ARAK,F1,Győr (HUN),2019.5.11
6.09,-0.3,-,48,Lesti Diana,98,KARC,F,Turnov (CZE),2019.5.28
6.05,+0.1,-,50,Bajnok Eszter,97,Favorit AC,F,"Athens, GA (USA)",2019.4.05
6.05,0.0,-,50,Nemes Rita,89,Miskolci Sportiskola,F1,Budapest (HUN),2019.6.09
6.05,+0.7,-,50,Lesti Diana,98,KARC,Q2,Gävle (SWE),2019.7.13
6.01,+1.4,-,53,Nemes Rita,89,Miskolci Sportiskola,CE1,Budapest (HUN),2019.8.04
6.0,0.0,-,54,Lesti Diana,98,KARC,F1,Budapest (HUN),2019.8.31
5.99,+0.4,-,55,Lesti Diana,98,KARC,F1,Miskolc (HUN),2019.5.11
5.99,+1.4,8,55,Szűcs Szabina,2,KARC,F1,Székesfehérvár (HUN),2019.9.08
5.98,+0.6,-,57,Szűcs Szabina,2,KARC,F1,Budapest (HUN),2019.6.21
5.98,+0.9,-,57,Endrész Klaudia,1,ARAK,F,Székesfehérvár (HUN),2019.7.09
5.95,+1.7,-,59,Szűcs Szabina,2,KARC,F,Székesfehérvár (HUN),2019.5.25
5.94,-2.0,-,60,Endrész Klaudia,1,ARAK,F1,Budapest (HUN),2019.7.28
5.93,+0.9,-,61,Nemes Rita,89,Miskolci Sportiskola,CE1,Budapest (HUN),2019.6.16
5.91,-0.5,-,62,Szűcs Szabina,2,KARC,F,Trnava (SVK),2019.7.13
5.9,+1.9,-,63,Szűcs Szabina,2,KARC,F1,Miskolc (HUN),2019.5.11
5.9,+0.4,-,63,Szűcs Szabina,2,KARC,CE1,Debrecen (HUN),2019.5.19
5.89,+0.8,-,65,Nemes Rita,89,Miskolci Sportiskola,CE1,Debrecen (HUN),2019.5.19
5.87,+1.9,-,66,Szűcs Szabina,2,KARC,CE1,Székesfehérvár (HUN),2019.9.22
5.86,+0.5,-,67,Endrész Klaudia,1,ARAK,F,Borås (SWE),2019.7.21
5.84,0.0,9,68,Bacsa Fanni,1,Miskolci Sportiskola,F1,Miskolc (HUN),2019.5.11
5.84,+1.1,-,68,Bacsa Fanni,1,Miskolci Sportiskola,F1,Budapest (HUN),2019.6.09
5.84,+0.1,-,68,Bacsa Fanni,1,Miskolci Sportiskola,F1,Budapest (HUN),2019.6.16
5.84,+1.7,-,68,Nemes Rita,89,Miskolci Sportiskola,F1,Székesfehérvár (HUN),2019.9.08
5.83,+0.3,-,72,Nemes Rita,89,Miskolci Sportiskola,CE1,Budapest (HUN),2019.5.26
5.81,+1.9,10,73,Gazdag Florina,98,MTK Budapest,F,Budapest (HUN),2019.5.25
5.81,+0.2,-,73,Szűcs Szabina,2,KARC,F1,Budapest (HUN),2019.8.24
5.8,+0.2,-,75,Nemes Rita,89,Miskolci Sportiskola,CE1,Budapest (HUN),2019.9.01
5.77,+1.9,-,76,Bacsa Fanni,1,Miskolci Sportiskola,F,Székesfehérvár (HUN),2019.5.25
5.76,+0.7,11,77,Rácz Vivien,2,DSC-SI,F2,Debrecen (HUN),2019.5.05
5.76,+1.3,11,77,Tóth Virág,1,Horn-Bercsényi DSE,F,Székesfehérvár (HUN),2019.5.25
5.76,+0.1,-,77,Rácz Vivien,2,DSC-SI,F1,Miskolc (HUN),2019.6.3
5.75,+0.5,-,80,Szűcs Szabina,2,KARC,F1,Debrecen (HUN),2019.5.05
5.75,+1.8,13,80,Szabó Beatrix,95,MTK Budapest,CE1,Debrecen (HUN),2019.5.19
5.75,+0.6,13,80,Hódi Nóra,87,HÓDIÁK SE,F,Budapest (HUN),2019.5.25
5.74,-0.1,-,83,Szűcs Szabina,2,KARC,F1,Miskolc (HUN),2019.6.3
5.73,+0.1,15,84,Áts Viktória,1,TSC-Geotech,F1,Budapest (HUN),2019.6.16
5.71,+1.4,-,85,Rácz Vivien,2,DSC-SI,F1,Budapest (HUN),2019.7.3
5.7,-1.7,-,86,Rácz Vivien,2,DSC-SI,F1,Tiszaújváros (HUN),2019.4.27
5.7,+1.6,16,86,Nyisztor Petra,96,NYSC,CE1,Debrecen (HUN),2019.5.19
5.7,+0.9,-,86,Rácz Vivien,2,DSC-SI,F,Trnava (SVK),2019.7.13
5.69,+1.2,-,89,Hódi Nóra,87,HÓDIÁK SE,F1,Debrecen (HUN),2019.5.19
5.68,+0.6,-,90,Rácz Vivien,2,DSC-SI,F1,Debrecen (HUN),2019.5.19
5.67,+0.1,17,91,Simon Viktória,1,ARAK,F1,Budapest (HUN),2019.6.16
5.66,+1.0,-,92,Áts Viktória,1,TSC-Geotech,F,Székesfehérvár (HUN),2019.5.25
5.65,-0.5,-,93,Áts Viktória,1,TSC-Geotech,F1,Győr (HUN),2019.5.11
5.64,+1.1,-,94,Simon Viktória,1,ARAK,F,Székesfehérvár (HUN),2019.5.25
5.64,+0.4,18,94,Ekler Luca,98,TFSE,F1,Budapest (HUN),2019.6.16
5.64,+0.1,-,94,Rácz Vivien,2,DSC-SI,F1,Budapest (HUN),2019.8.24
5.63,0.0,19,97,Poharánszki Anna,4,VEDAC,F5,Debrecen (HUN),2019.5.05
5.63,0.0,-,97,Nyisztor Petra,96,NYSC,CE,Budapest (HUN),2019.5.26
5.62,+1.3,-,99,Ekler Luca,98,TFSE,F1,Budapest (HUN),2019.6.21
5.61,+1.6,20,100,Komlósi Panni,5,Miskolci Sportiskola,F3,Debrecen (HUN),2019.5.05
5.61,+0.9,-,100,Gazdag Florina,98,MTK Budapest,F1,Debrecen (HUN),2019.5.19
5.61,+0.9,20,100,Gődény Pálma,0,FTC,F1,Budapest (HUN),2019.7.3
5.61,+0.7,-,100,Gődény Pálma,0,FTC,CE1,Budapest (HUN),2019.9.01
5.59,+2.0,22,104,Knipfer Ágnes,0,Szolnoki MÁV-SE,F,Székesfehérvár (HUN),2019.5.25
5.59,+1.9,-,104,Szabó Beatrix,95,MTK Budapest,F1,Székesfehérvár (HUN),2019.9.08
5.58,+0.4,-,106,Krizsán Xénia,93,MTK Budapest,CE1,Debrecen (HUN),2019.5.19
5.58,+0.8,-,106,Ekler Luca,98,TFSE,F,Budapest (HUN),2019.5.25
5.57,+0.1,-,108,Knipfer Ágnes,0,Szolnoki MÁV-SE,F1,Budapest (HUN),2019.6.16
5.56,+0.2,-,109,Gődény Pálma,0,FTC,F1,Budapest (HUN),2019.6.16
5.56,+0.2,-,109,Szabó Beatrix,95,MTK Budapest,CE1,Budapest (HUN),2019.9.01
5.55,+1.5,-,111,Gődény Pálma,0,FTC,F,Székesfehérvár (HUN),2019.5.25
5.55,+1.0,-,111,Rácz Vivien,2,DSC-SI,F,Székesfehérvár (HUN),2019.5.25
5.55,+0.3,-,111,Bacsa Fanni,1,Miskolci Sportiskola,F1,Budapest (HUN),2019.8.24
5.54,+0.1,-,114,Bacsa Fanni,1,Miskolci Sportiskola,F1,Tiszaújváros (HUN),2019.4.27
5.53,+0.8,-,115,Rácz Vivien,2,DSC-SI,F1,Miskolc (HUN),2019.5.11
5.53,0.0,-,115,Gődény Pálma,0,FTC,F1,Budapest (HUN),2019.8.31
5.53,+1.3,23,115,Barna Patrícia,3,KARC,CE1,Székesfehérvár (HUN),2019.9.22
5.52,+1.7,-,118,Gődény Pálma,0,FTC,CE1,Debrecen (HUN),2019.5.19
5.52,+1.4,-,118,Gődény Pálma,0,FTC,F1,Debrecen (HUN),2019.5.19
5.52,+1.4,-,118,Simon Viktória,1,ARAK,F1,Budapest (HUN),2019.7.3
5.51,+2.0,24,121,Hevesi Hanna,1,DSC-SI,F1,Debrecen (HUN),2019.5.19
5.5,+0.1,25,122,Beliczay Léna,2,FTC,F1,Debrecen (HUN),2019.5.05
5.5,0.0,-,122,Rácz Vivien,2,DSC-SI,F1,Budapest (HUN),2019.8.31
5.49,-1.2,26,124,Bogár Lilla,91,Győri Atlétikai Club,F1,Győr (HUN),2019.5.11
5.49,+1.7,26,124,Szabó Laura,2,Keszthely VDSE,F,Székesfehérvár (HUN),2019.5.25
5.49,NWI,26,124,Almási Emese,5,Dunakeszi VSE,F3,Budapest (HUN),2019.6.09
5.49,-0.6,26,124,Kárpáti Enikő,1,PSN - Pécsi Sportiskola,CE1,Budapest (HUN),2019.8.04
5.48,+1.0,30,128,Bálint Noémi,99,,F,Pitesti (ROU),2019.6.15
5.47,NWI,-,129,Almási Emese,5,Dunakeszi VSE,F,Székesfehérvár (HUN),2019.5.3
5.47,0.0,-,129,Gődény Pálma,0,FTC,F1,Budapest (HUN),2019.8.17
5.46,+0.5,-,131,Gazdag Florina,98,MTK Budapest,F1,Győr (HUN),2019.5.11
5.46,+0.2,-,131,Rácz Vivien,2,DSC-SI,F1,Budapest (HUN),2019.7.28
5.45,NWI,31,133,Kriszt Sarolta,6,MATE - GEAC,F,Lowicz (POL),2019.6.18
5.45,+0.1,-,133,Tóth Virág,1,Horn-Bercsényi DSE,F1,Budapest (HUN),2019.8.24
5.44,+1.3,-,135,Barna Patrícia,3,KARC,F1,Debrecen (HUN),2019.5.05
5.42,+1.4,32,136,Horváth Csenge,2,Favorit AC,F,Székesfehérvár (HUN),2019.5.25
5.42,-1.4,-,136,Hevesi Hanna,1,DSC-SI,F1,Budapest (HUN),2019.5.25
5.41,+0.6,-,138,Gődény Pálma,0,FTC,F1,Budapest (HUN),2019.8.24
5.4,+1.2,33,139,Svegál Anasztázia,0,AC Bonyhád,F,Székesfehérvár (HUN),2019.5.25
5.4,-0.1,-,139,Gődény Pálma,0,FTC,F1,Budapest (HUN),2019.6.09
5.4,+0.8,-,139,Bacsa Fanni,1,Miskolci Sportiskola,F1,Székesfehérvár (HUN),2019.9.08
5.39,+1.2,-,142,Barna Patrícia,3,KARC,F1,Budapest (HUN),2019.8.24
5.38,+0.6,-,143,Simon Viktória,1,ARAK,F1,Győr (HUN),2019.5.11
5.38,+0.2,-,143,Knipfer Ágnes,0,Szolnoki MÁV-SE,F1,Budapest (HUN),2019.8.24
5.38,+1.8,-,143,Barna Patrícia,3,KARC,F1,Székesfehérvár (HUN),2019.9.08
5.37,+1.0,-,146,Gődény Pálma,0,FTC,F1,Székesfehérvár (HUN),2019.9.08
5.36,0.0,34,147,Fekete Fanni,0,Reménység Vác,F1,Budapest (HUN),2019.6.16
5.36,+0.7,-,147,Szabó Laura,2,Keszthely VDSE,F1,Miskolc (HUN),2019.6.3
5.36,+0.6,-,147,Fekete Fanni,0,Reménység Vác,CE1,Budapest (HUN),2019.8.04
5.36,+1.5,34,147,Schmelcz Vivien,92,BHSE,F1,Székesfehérvár (HUN),2019.9.08
5.35,+1.8,-,151,Beliczay Léna,2,FTC,F,Székesfehérvár (HUN),2019.5.25
5.34,+1.4,-,152,Szabó Beatrix,95,MTK Budapest,F1,Győr (HUN),2019.5.11
5.34,+0.3,36,152,Marosi Viktória,1,MTK Budapest,CE1,Debrecen (HUN),2019.5.19
5.34,-0.2,-,152,Rácz Vivien,2,DSC-SI,F1,Budapest (HUN),2019.6.09
5.34,+0.3,36,152,Knipfer Zsófia,99,Szolnoki MÁV-SE,F1,Budapest (HUN),2019.6.16
5.34,0.0,36,152,Bartha Lilla,3,BHSE,F1,Miskolc (HUN),2019.6.3
5.34,+0.8,-,152,Szabó Laura,2,Keszthely VDSE,F1,Veszprém (HUN),2019.7.06
5.34,+2.0,-,152,Komlósi Panni,5,Miskolci Sportiskola,F3,Győr (HUN),2019.7.14
5.33,+1.2,39,159,Kovács Vivien,91,MTK Budapest,CE1,Budapest (HUN),2019.8.04
5.33,0.0,-,159,Fekete Fanni,0,Reménység Vác,F1,Budapest (HUN),2019.8.31
5.33,+0.4,-,159,Kárpáti Enikő,1,PSN - Pécsi Sportiskola,CE1,Budapest (HUN),2019.9.01
5.32,+1.8,40,162,Kónya Enikő,2,UTE,F,Székesfehérvár (HUN),2019.5.25
5.32,-0.7,-,162,Gazdag Florina,98,MTK Budapest,F1,Budapest (HUN),2019.6.16
5.32,-0.8,-,162,Tóth Virág,1,Horn-Bercsényi DSE,F1,Budapest (HUN),2019.6.16
5.3,+0.2,41,165,Kucsma Kinga,4,Miskolci Sportiskola,F3,Debrecen (HUN),2019.5.05
5.3,+0.8,-,165,Fekete Fanni,0,Reménység Vác,F1,Gödöllő (HUN),2019.7.03
5.3,+1.4,41,165,Bakai Petra,4,HÓDIÁK SE,F3,Győr (HUN),2019.7.14
5.29,+0.9,43,168,Fekete Júlia,5,VEDAC,F5,Debrecen (HUN),2019.5.05
5.29,-0.3,-,168,Gazdag Florina,98,MTK Budapest,F1,Budapest (HUN),2019.6.09
5.29,-1.2,-,168,Beliczay Léna,2,FTC,F1,Miskolc (HUN),2019.6.3
5.29,-0.5,-,168,Almási Emese,5,Dunakeszi VSE,F2,Gödöllő (HUN),2019.7.03
5.28,+0.5,-,172,Hódi Nóra,87,HÓDIÁK SE,F1,Miskolc (HUN),2019.5.11
5.28,+1.2,44,172,Hargitai Vanda,97,BSC,F1,Győr (HUN),2019.5.11
5.28,-0.1,-,172,Marosi Viktória,1,MTK Budapest,CE1,Budapest (HUN),2019.8.04
5.28,+0.4,-,172,Simon Viktória,1,ARAK,F1,Budapest (HUN),2019.8.24
5.27,NWI,45,176,Szabó Dóra,4,Szolnoki SC-SI,F3,Budapest (HUN),2019.6.09
5.27,+1.4,-,176,Marosi Viktória,1,MTK Budapest,F1,Budapest (HUN),2019.8.17
5.27,+1.6,-,176,Bartha Lilla,3,BHSE,CE1,Székesfehérvár (HUN),2019.9.22
5.26,NWI,-,179,Kucsma Kinga,4,Miskolci Sportiskola,F,Székesfehérvár (HUN),2019.5.3
5.26,+0.6,46,179,Szikossy Szilvia,3,FTC,F1,Budapest (HUN),2019.6.09
5.26,+0.1,-,179,Tóth Virág,1,Horn-Bercsényi DSE,F1,Budapest (HUN),2019.6.09
5.26,-0.9,-,179,Komlósi Panni,5,Miskolci Sportiskola,F1,Budapest (HUN),2019.9.01
5.25,+1.1,47,183,Gimesi Kata,3,ARAK,F,Székesfehérvár (HUN),2019.5.25
5.25,-0.7,-,183,Gimesi Kata,3,ARAK,F1,Budapest (HUN),2019.6.09
5.25,-0.5,-,183,Marosi Viktória,1,MTK Budapest,F1,Budapest (HUN),2019.6.09
5.25,+1.5,-,183,Bogár Lilla,91,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2019.9.08
5.24,+1.0,-,187,Tóth Virág,1,Horn-Bercsényi DSE,F1,Győr (HUN),2019.5.11
5.24,-0.2,48,187,Mórocz Boglárka,0,Vasas,CE1,Budapest (HUN),2019.5.26
5.24,+0.7,-,187,Barna Patrícia,3,KARC,F1,Miskolc (HUN),2019.6.3
5.24,+1.5,-,187,Kucsma Kinga,4,Miskolci Sportiskola,F3,Győr (HUN),2019.7.14
5.24,+1.1,-,187,Rácz Vivien,2,DSC-SI,F1,Székesfehérvár (HUN),2019.9.08
5.23,+0.3,-,192,Szikossy Szilvia,3,FTC,F1,Debrecen (HUN),2019.5.05
5.23,+0.4,49,192,Ivancsó Adrienn,2,Csepeli DAC,F1,Budapest (HUN),2019.6.21
5.22,+0.4,-,194,Knipfer Zsófia,99,Szolnoki MÁV-SE,F1,Debrecen (HUN),2019.5.19
5.22,-0.3,-,194,Hevesi Hanna,1,DSC-SI,F1,Budapest (HUN),2019.6.16
5.22,-0.2,50,194,Krumesz Csilla,3,HÓDIÁK SE,F1,Veszprém (HUN),2019.7.06
5.22,+1.3,-,194,Kriszt Sarolta,6,MATE - GEAC,F2,Győr (HUN),2019.7.12
5.21,+1.8,51,198,Czifra Lili,3,HÓDIÁK SE,F2,Debrecen (HUN),2019.5.05
5.21,-0.7,-,198,Knipfer Zsófia,99,Szolnoki MÁV-SE,F1,Budapest (HUN),2019.6.09
5.21,-0.8,-,198,Svegál Anasztázia,0,AC Bonyhád,F1,Budapest (HUN),2019.6.09
5.21,+0.3,-,198,Fekete Fanni,0,Reménység Vác,F1,Bonyhád (HUN),2019.8.1
5.2,+1.6,-,202,Fekete Fanni,0,Reménység Vác,F1,Miskolc (HUN),2019.5.11
5.2,+0.3,-,202,Gimesi Kata,3,ARAK,F1,Budapest (HUN),2019.6.21
5.2,+0.2,-,202,Beliczay Léna,2,FTC,F1,Budapest (HUN),2019.6.21
5.19,+0.8,-,205,Barna Patrícia,3,KARC,F1,Miskolc (HUN),2019.5.11
5.19,-0.6,-,205,Svegál Anasztázia,0,AC Bonyhád,F1,Győr (HUN),2019.5.11
5.18,+0.2,52,207,Csóka Eszter,99,TFSE,F,Budapest (HUN),2019.5.25
5.18,0.0,-,207,Beliczay Léna,2,FTC,F1,Budapest (HUN),2019.6.09
5.18,+0.2,-,207,Svegál Anasztázia,0,AC Bonyhád,F1,Budapest (HUN),2019.6.16
5.18,+1.4,-,207,Almási Emese,5,Dunakeszi VSE,F3,Győr (HUN),2019.7.14
5.17,+0.5,53,211,Jávori Csenge,5,FTC,F2,Debrecen (HUN),2019.5.05
5.17,+1.4,-,211,Szabó Laura,2,Keszthely VDSE,F1,Győr (HUN),2019.5.11
5.17,NWI,-,211,Komlósi Panni,5,Miskolci Sportiskola,F,Székesfehérvár (HUN),2019.5.3
5.17,0.0,53,211,Radócz Viktória,2,TSC-Geotech,F1,Miskolc (HUN),2019.6.3
5.17,-0.9,-,211,Gődény Pálma,0,FTC,F1,Budapest (HUN),2019.7.28
5.17,+0.8,-,211,Beliczay Léna,2,FTC,F1,Budapest (HUN),2019.8.24
5.17,+0.6,-,211,Fekete Fanni,0,Reménység Vác,F1,Budapest (HUN),2019.8.24
5.16,NWI,-,218,Horváth Csenge,2,Favorit AC,F1,Zalaegerszeg (HUN),2019.4.27
5.16,+0.3,-,218,Svegál Anasztázia,0,AC Bonyhád,F1,Budapest (HUN),2019.8.24
5.15,-1.1,-,220,Komlósi Panni,5,Miskolci Sportiskola,F1,Tiszaújváros (HUN),2019.4.27
5.15,NWI,-,220,Bakai Petra,4,HÓDIÁK SE,F,Székesfehérvár (HUN),2019.5.3
5.15,+0.7,55,220,Standi Laura,5,Szombathelyi SI,F1,Székesfehérvár (HUN),2019.9.08
5.14,+1.7,-,223,Krumesz Csilla,3,HÓDIÁK SE,F2,Debrecen (HUN),2019.5.05
5.14,+1.3,56,223,Fodor Anna,1,DSC-SI,F1,Miskolc (HUN),2019.5.11
5.14,+1.9,56,223,Wettstein Léna,0,,F,Székesfehérvár (HUN),2019.5.25
5.14,+1.8,-,223,Bartha Lilla,3,BHSE,F,Székesfehérvár (HUN),2019.5.25
5.14,+1.8,-,223,Fekete Fanni,0,Reménység Vác,F,Székesfehérvár (HUN),2019.5.25
5.14,NWI,-,223,Komlósi Panni,5,Miskolci Sportiskola,F3,Budapest (HUN),2019.6.09
5.14,0.0,-,223,Szabó Laura,2,Keszthely VDSE,F1,Budapest (HUN),2019.6.09
5.14,+0.1,-,223,Svegál Anasztázia,0,AC Bonyhád,F1,Bonyhád (HUN),2019.8.1
5.14,+0.6,-,223,Standi Laura,5,Szombathelyi SI,F,Ptuj (SLO),2019.9.28
5.13,NWI,-,232,Standi Laura,5,Szombathelyi SI,F1,Zalaegerszeg (HUN),2019.4.27
5.13,+1.3,58,232,Szabó Gréta,4,ARAK,F1,Debrecen (HUN),2019.5.05
5.13,+0.5,-,232,Czifra Lili,3,HÓDIÁK SE,F1,Miskolc (HUN),2019.5.11
5.12,-2.2,-,235,Kucsma Kinga,4,Miskolci Sportiskola,F1,Tiszaújváros (HUN),2019.4.27
5.12,NWI,59,235,Antal Hanga,5,ARAK,F,Székesfehérvár (HUN),2019.5.3
5.12,+0.4,59,235,Sipos Borbála,99,KSI SE,F1,Veszprém (HUN),2019.7.06
5.11,+1.0,61,238,Mohai Regina,3,ARAK,F2,Debrecen (HUN),2019.5.05
5.11,+1.5,-,238,Krumesz Csilla,3,HÓDIÁK SE,F,Székesfehérvár (HUN),2019.5.25
5.11,0.0,-,238,Almási Emese,5,Dunakeszi VSE,F1,Budapest (HUN),2019.9.01
5.1,NWI,62,241,Nyilasi Diána,4,UTE,F2,Budapest (HUN),2019.6.09
5.1,+1.1,-,241,Mórocz Boglárka,0,Vasas,CE1,Budapest (HUN),2019.8.04
5.1,0.0,62,241,Szabó Diana,93,MTK Budapest,F1,Székesfehérvár (HUN),2019.9.08
5.1,+1.9,62,241,Pintér Nóra,6,Csepeli DAC,CE1,Székesfehérvár (HUN),2019.9.22
5.09,-1.0,65,245,Gál Nikolett,4,Miskolci Sportiskola,F1,Tiszaújváros (HUN),2019.4.27
5.09,-0.6,-,245,Kriszt Sarolta,6,MATE - GEAC,F1,Albertirsa (HUN),2019.5.01
5.09,+1.1,65,245,Karkiss Léna,3,FTC,F1,Debrecen (HUN),2019.5.05
5.09,+0.9,-,245,Mórocz Boglárka,0,Vasas,F1,Veszprém (HUN),2019.7.06
5.09,0.0,65,245,Posta Flóra,4,Szekszárdi Sportközpont,CE1,Székesfehérvár (HUN),2019.9.21
5.08,+1.5,-,250,Antal Hanga,5,ARAK,F1,Debrecen (HUN),2019.5.05
5.08,+1.1,68,250,Hegyi Boglárka,3,KARC,F1,Debrecen (HUN),2019.5.05
5.08,+1.4,-,250,Barna Patrícia,3,KARC,F,Székesfehérvár (HUN),2019.5.25
5.07,+0.8,-,253,Szikossy Szilvia,3,FTC,F1,Budapest (HUN),2019.6.21
5.07,+0.4,69,253,Stráma Klaudia,2,HÓDIÁK SE,F1,Veszprém (HUN),2019.7.06
5.07,+0.8,-,253,Gimesi Kata,3,ARAK,F1,Budapest (HUN),2019.8.24
5.07,+2.0,-,253,Kucsma Kinga,4,Miskolci Sportiskola,F3,Székesfehérvár (HUN),2019.9.08
5.06,NWI,70,257,Petrov Panna,4,KARC,F,Székesfehérvár (HUN),2019.5.3
5.06,+1.7,-,257,Szabó Gréta,4,ARAK,F3,Győr (HUN),2019.7.14
5.06,+1.7,70,257,Mergl Zoja,4,ARAK,F3,Győr (HUN),2019.7.14
5.05,+0.7,72,260,Nemes Nóra,3,FTC,F1,Debrecen (HUN),2019.5.05
5.05,+0.7,-,260,Posta Flóra,4,Szekszárdi Sportközpont,F2,Debrecen (HUN),2019.5.05
5.05,+0.3,-,260,Marosi Viktória,1,MTK Budapest,CE1,Budapest (HUN),2019.9.01
5.04,NWI,73,263,Varga Nikolett,98,Haladás VSE,F1,Zalaegerszeg (HUN),2019.4.27
5.04,+1.5,-,263,Gál Nikolett,4,Miskolci Sportiskola,F3,Debrecen (HUN),2019.5.05
